source,target,source_genesymbol,target_genesymbol,is_directed,is_stimulation,is_inhibition,consensus_direction,consensus_stimulation,consensus_inhibition,sources,references,curation_effort,dorothea_level,n_references,n_resources
O75030,Q16548,MITF,BCL2A1,1,0,1,1,0,1,PAZAR_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
O75030,O76090,MITF,BEST1,1,1,0,1,1,0,PAZAR_DoRothEA;TFactS_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,0
O75030,Q96CA5,MITF,BIRC7,1,1,0,1,1,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;PAZAR_DoRothEA;TFactS_DoRothEA;TRRUST_DoRothEA,HTRIdb:18451137,1,A,1,2
O75030,P24941,MITF,CDK2,1,1,0,1,1,0,PAZAR_DoRothEA;TFactS_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,0
O75030,P42771,MITF,CDKN2A,1,0,1,1,0,1,PAZAR_DoRothEA;TFactS_DoRothEA,NA,0,A,0,0
O75030,Q8N726,MITF,CDKN2A,1,0,1,1,0,1,PAZAR_DoRothEA;TFactS_DoRothEA,NA,0,A,0,0
O75030,P51798,MITF,CLCN7,1,1,0,1,1,0,PAZAR_DoRothEA;TFactS_DoRothEA,NA,0,A,0,0
O75030,P43235,MITF,CTSK,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
O75030,P40126,MITF,DCT,1,1,0,1,1,0,PAZAR_DoRothEA;ReMap_DoRothEA;TFactS_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,0
O75030,O60610,MITF,DIAPH1,1,1,0,1,1,0,PAZAR_DoRothEA;TFactS_DoRothEA,NA,0,A,0,0
O75030,Q14956,MITF,GPNMB,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;PAZAR_DoRothEA;TFactS_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,0
O75030,P51810,MITF,GPR143,1,1,0,1,1,0,PAZAR_DoRothEA;TFactS_DoRothEA,NA,0,A,0,0
O75030,O95714,MITF,HERC2,1,0,0,0,0,0,PAZAR_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
O75030,Q16665,MITF,HIF1A,1,1,0,1,1,0,PAZAR_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
O75030,P17483,MITF,HOXB4,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;TRRUST_DoRothEA,DoRothEA:11085749;HTRIdb:11085749,2,A,1,2
O75030,Q14643,MITF,ITPR1,1,0,0,0,0,0,ARACNe-GTEx_DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA,NA,0,A,0,0
O75030,P10721,MITF,KIT,1,1,0,1,1,0,PAZAR_DoRothEA;ReMap_DoRothEA;TFactS_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,0
O75030,Q15555,MITF,MAPRE2,1,0,0,0,0,0,ARACNe-GTEx_DoRothEA;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA,NA,0,A,0,0
O75030,P08581,MITF,MET,1,1,0,1,1,0,PAZAR_DoRothEA;ReMap_DoRothEA;TFactS_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,0
O75030,Q16655,MITF,MLANA,1,1,0,1,1,0,PAZAR_DoRothEA;TFactS_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,0
O75030,Q04671,MITF,OCA2,1,1,0,1,1,0,PAZAR_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P23760,O75030,PAX3,MITF,1,1,0,1,1,0,FANTOM4_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,0
O75030,P40967,MITF,PMEL,1,1,0,1,1,0,PAZAR_DoRothEA;TFactS_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,0
O75030,Q9UBK2,MITF,PPARGC1A,1,1,0,1,1,0,PAZAR_DoRothEA;ReMap_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
O75030,P05771,MITF,PRKCB,1,0,0,0,0,0,PAZAR_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
O75030,P51159,MITF,RAB27A,1,1,0,1,1,0,PAZAR_DoRothEA;TFactS_DoRothEA,NA,0,A,0,0
O75030,P36955,MITF,SERPINF1,1,1,0,1,1,0,PAZAR_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
O75030,O43623,MITF,SNAI2,1,1,0,1,1,0,PAZAR_DoRothEA;TFactS_DoRothEA,NA,1,A,0,0
P56693,O75030,SOX10,MITF,1,1,0,1,1,0,DoRothEA;PAZAR;ReMap_DoRothEA;TFe_DoRothEA;TRRUST_DoRothEA,DoRothEA:16921166;PAZAR:10938265,2,A,2,2
O75030,Q9Y3M8,MITF,STARD13,1,0,0,0,0,0,ARACNe-GTEx_DoRothEA;HOCOMOCO_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA,NA,0,A,0,0
O75030,Q86TI0,MITF,TBC1D1,1,0,0,0,0,0,ARACNe-GTEx_DoRothEA;HOCOMOCO_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA,NA,0,A,0,0
O75030,Q7Z4N2,MITF,TRPM1,1,1,0,1,1,0,PAZAR_DoRothEA;TFactS_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,0
O75030,P14679,MITF,TYR,1,1,0,1,1,0,ABS;DoRothEA;PAZAR;PAZAR_DoRothEA;TFactS_DoRothEA;TRRUST_DoRothEA,PAZAR:8707852;PAZAR:8995290,2,A,2,3
O75030,P17643,MITF,TYRP1,1,1,0,1,1,0,PAZAR_DoRothEA;TFactS_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,0
O60682,P22301,MSC,IL10,1,1,0,1,1,0,JASPAR_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
O60682,P08253,MSC,MMP2,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
Q05195,P11926,MXD1,ODC1,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;TRRUST_DoRothEA,DoRothEA:19789310;HTRIdb:19789310,2,A,1,2
Q14582,P11926,MXD4,ODC1,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;TRRUST_DoRothEA,DoRothEA:19789310;HTRIdb:19789310,2,A,1,2
P04198,P50539,MYCN,MXI1,1,0,1,1,0,1,ReMap_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P10242,P15144,MYB,ANPEP,1,0,0,0,0,0,JASPAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P10242,P10415,MYB,BCL2,1,1,0,1,1,0,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P10242,P78396,MYB,CCNA1,1,1,0,1,1,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,DoRothEA:10590070;HTRIdb:10590070,2,A,1,2
P10242,P28906,MYB,CD34,1,0,0,0,0,0,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P10242,P01730,MYB,CD4,1,0,1,1,0,1,HOCOMOCO_DoRothEA;JASPAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P10242,P02452,MYB,COL1A1,1,1,0,1,1,0,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P10242,P08311,MYB,CTSG,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;DoRothEA;ORegAnno;ORegAnno_DoRothEA;TRRUST_DoRothEA,DoRothEA:16019164;ORegAnno:16019164,2,A,1,2
P10242,Q13268,MYB,DHRS2,1,0,0,0,0,0,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P10242,P08246,MYB,ELANE,1,0,0,0,0,0,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P10242,P04626,MYB,ERBB2,1,0,0,0,0,0,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P10242,P09488,MYB,GSTM1,1,1,0,1,1,0,RegNetwork_DoRothEA;SIGNOR;TRED_DoRothEA;TRRUST_DoRothEA,SIGNOR:14576818,2,A,1,1
P10242,Q13351,MYB,KLF1,1,1,0,1,1,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;TRRUST_DoRothEA,DoRothEA:20686118;HTRIdb:20686118,2,A,1,2
P10242,P06239,MYB,LCK,1,1,0,1,1,0,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P10242,P25791,MYB,LMO2,1,1,0,1,1,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;TRRUST_DoRothEA,DoRothEA:20686118;HTRIdb:20686118,2,A,1,2
P10242,P31153,MYB,MAT2A,1,1,0,1,1,0,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P10242,P01106,MYB,MYC,1,1,0,1,1,0,FANTOM4_DoRothEA;IntAct_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,0
P28698,P10242,MZF1,MYB,1,0,0,0,0,0,DoRothEA;FANTOM4_DoRothEA;PAZAR;PAZAR_DoRothEA,DoRothEA:7565760;PAZAR:10567569;PAZAR:7565760,3,A,2,2
P19838,P10242,NFKB1,MYB,1,0,0,0,0,0,ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
P10242,P48645,MYB,NMU,1,0,0,0,0,0,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P10242,P04150,MYB,NR3C1,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;TRRUST_DoRothEA,HTRIdb:16263717,1,A,1,2
P10242,P55895,MYB,RAG2,1,0,0,0,0,0,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P10242,Q14190,MYB,SIM2,1,0,0,0,0,0,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P10242,Q02447,MYB,SP3,1,1,0,1,1,0,TFactS_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P10242,P04183,MYB,TK1,1,1,0,1,1,0,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P10242,P42768,MYB,WAS,1,0,0,0,0,0,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P10242,P19544,MYB,WT1,1,1,0,0,0,0,JASPAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P19544,P10242,WT1,MYB,1,0,1,1,0,1,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,DoRothEA:7559553;HTRIdb:7559553,2,A,1,2
P10243,Q13268,MYBL1,DHRS2,1,0,0,0,0,0,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P10243,P19338,MYBL1,NCL,1,0,0,0,0,0,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P10244,P10242,MYBL2,MYB,1,0,0,0,0,0,DoRothEA;FANTOM4_DoRothEA;HTRIdb;HTRIdb_DoRothEA,DoRothEA:7655015;HTRIdb:7655015,2,A,1,2
P01106,P10244,MYC,MYBL2,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,DoRothEA:12695333;HTRIdb:12695333,2,A,1,2
P10244,P01106,MYBL2,MYC,1,1,0,0,0,0,FANTOM4_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P10244,P11464,MYBL2,PSG1,1,0,0,0,0,0,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P08047,P10244,SP1,MYBL2,1,0,0,0,0,0,HOCOMOCO_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P01106,P11310,MYC,ACADM,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,DoRothEA:12695333;HTRIdb:12695333,2,A,1,2
P01106,P12821,MYC,ACE,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,DoRothEA:12695333;HTRIdb:12695333,2,A,1,2
P01106,Q99798,MYC,ACO2,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,DoRothEA:12695333;HTRIdb:12695333,2,A,1,2
P01106,Q15067,MYC,ACOX1,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,DoRothEA:12695333;HTRIdb:12695333,2,A,1,2
P01106,P15309,MYC,ACP3,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,HTRIdb:12695333,1,A,1,2
P01106,P13686,MYC,ACP5,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,DoRothEA:12695333;HTRIdb:12695333,2,A,1,2
P01106,P63261,MYC,ACTG1,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,DoRothEA:12695333;HTRIdb:12695333,2,A,1,2
P01106,P14621,MYC,ACYP2,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,DoRothEA:12747840;HTRIdb:12747840,2,A,1,2
P01106,O60503,MYC,ADCY9,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,DoRothEA:12747840;HTRIdb:12747840,2,A,1,2
P01106,P02765,MYC,AHSG,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,DoRothEA:12695333;HTRIdb:12695333,2,A,1,2
P01106,Q13155,MYC,AIMP2,1,1,0,1,1,0,ENCODE-proximal;JASPAR_DoRothEA;RegNetwork_DoRothEA;TFactS_DoRothEA;TRED_DoRothEA,NA,1,A,0,1
P01106,Q92667,MYC,AKAP1,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,DoRothEA:12695333;HTRIdb:12695333,2,A,1,2
P01106,P14550,MYC,AKR1A1,1,0,0,0,0,0,DoRothEA;ENCODE-proximal;HOCOMOCO_DoRothEA;HTRIdb;HTRIdb_DoRothEA;JASPAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,DoRothEA:12695333;HTRIdb:12695333,2,A,1,3
P01106,P49189,MYC,ALDH9A1,1,0,1,1,0,1,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TFactS_DoRothEA;TRED_DoRothEA,DoRothEA:12747840;HTRIdb:12747840,2,A,1,2
P01106,Q9Y673,MYC,ALG5,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,DoRothEA:12747840;HTRIdb:12747840,2,A,1,2
P01106,P17707,MYC,AMD1,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,DoRothEA:12695333;HTRIdb:12695333,2,A,1,2
P01106,Q01433,MYC,AMPD2,1,0,0,0,0,0,DoRothEA;ENCODE-proximal;HOCOMOCO_DoRothEA;HTRIdb;HTRIdb_DoRothEA;JASPAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,DoRothEA:12695333;HTRIdb:12695333,2,A,1,3
P01106,Q01432,MYC,AMPD3,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,DoRothEA:12695333;HTRIdb:12695333,2,A,1,2
P01106,P25054,MYC,APC,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,DoRothEA:12695333;HTRIdb:12695333,2,A,1,2
P01106,P27695,MYC,APEX1,1,1,0,1,1,0,DoRothEA;DoRothEA-reviews_DoRothEA;ENCODE-proximal;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TFactS_DoRothEA;TRED_DoRothEA,HTRIdb:12695333,1,A,1,3
P01106,P05067,MYC,APP,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,DoRothEA:12695333;HTRIdb:12695333,2,A,1,2
P01106,O60306,MYC,AQR,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,DoRothEA:12747840;HTRIdb:12747840,2,A,1,2
P01106,P84077,MYC,ARF1,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;JASPAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,DoRothEA:12695333;HTRIdb:12695333,2,A,1,2
P01106,P18085,MYC,ARF4,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,DoRothEA:12695333;HTRIdb:12695333,2,A,1,2
P01106,Q8N6H7,MYC,ARFGAP2,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,DoRothEA:12747840;HTRIdb:12747840,2,A,1,2
P01106,P15848,MYC,ARSB,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,DoRothEA:12695333;HTRIdb:12695333,2,A,1,2
P01106,Q99929,MYC,ASCL2,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,DoRothEA:12695333;HTRIdb:12695333,2,A,1,2
P01106,P00966,MYC,ASS1,1,1,0,1,1,0,ReMap_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P01106,Q5T9A4,MYC,ATAD3B,1,0,0,0,0,0,DoRothEA-reviews_DoRothEA,NA,0,A,0,0
P01106,P18848,MYC,ATF4,1,0,0,0,0,0,DoRothEA;ENCODE-proximal;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,DoRothEA:12695333;HTRIdb:12695333,2,A,1,3
P01106,P17544,MYC,ATF7,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,DoRothEA:12695333;HTRIdb:12695333,2,A,1,2
P01106,P50993,MYC,ATP1A2,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,DoRothEA:12695333;HTRIdb:12695333,2,A,1,2
P01106,O95670,MYC,ATP6V1G2,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,DoRothEA:12747840;HTRIdb:12747840,2,A,1,2
P01106,P01185,MYC,AVP,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,DoRothEA:12695333;HTRIdb:12695333,2,A,1,2
P01106,Q07812,MYC,BAX,1,0,0,0,0,0,DoRothEA;DoRothEA-reviews_DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,HTRIdb:12695333,1,A,1,2
P01106,Q9BXH1,MYC,BBC3,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,DoRothEA:12695333;HTRIdb:12695333,2,A,1,2
P01106,Q96PG8,MYC,BBC3,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,DoRothEA:12695333;HTRIdb:12695333,2,A,1,2
P01106,P10415,MYC,BCL2,1,1,0,1,1,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TFactS_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,HTRIdb:12695333,1,A,1,2
P01106,Q9HB09,MYC,BCL2L12,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,DoRothEA:12695333;HTRIdb:12695333,2,A,1,2
P01106,P20749,MYC,BCL3,1,0,0,0,0,0,ARACNe-GTEx_DoRothEA;DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,DoRothEA:12695333;HTRIdb:12695333,2,A,1,2
P01106,P51451,MYC,BLK,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,DoRothEA:12695333;HTRIdb:12695333,2,A,1,2
P01106,P12644,MYC,BMP4,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,DoRothEA:12695333;HTRIdb:12695333,2,A,1,2
P01106,P38398,MYC,BRCA1,1,1,0,1,1,0,ENCODE-distal;IntAct_DoRothEA;TFactS_DoRothEA,NA,0,A,0,1
P01106,P51587,MYC,BRCA2,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,DoRothEA:12695333;HTRIdb:12695333,2,A,1,2
P01106,Q9NPI1,MYC,BRD7,1,0,1,1,0,1,DoRothEA;HTRIdb;HTRIdb_DoRothEA;TRRUST_DoRothEA,DoRothEA:19111069;HTRIdb:19111069,2,A,1,2
P01106,P35613,MYC,BSG,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,DoRothEA:12695333;HTRIdb:12695333,2,A,1,2
P01106,Q8TAL5,MYC,C9orf43,1,0,0,0,0,0,DoRothEA;ENCODE-proximal;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,DoRothEA:12747840;HTRIdb:12747840,2,A,1,3
P01106,P27708,MYC,CAD,1,1,0,1,1,0,ENCODE-proximal;IntAct_DoRothEA;RegNetwork_DoRothEA;TFactS_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,1
P01106,Q14790,MYC,CASP8,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,DoRothEA:12695333;HTRIdb:12695333,2,A,1,2
P01106,Q9UKL3,MYC,CASP8AP2,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,DoRothEA:12747840;HTRIdb:12747840,2,A,1,2
P01106,P55211,MYC,CASP9,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,DoRothEA:12695333;HTRIdb:12695333,2,A,1,2
P01106,P35520,MYC,CBS,1,0,0,0,0,0,DoRothEA;HOCOMOCO_DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,DoRothEA:12695333;HTRIdb:12695333,2,A,1,2
P01106,Q13185,MYC,CBX3,1,1,0,1,1,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;TFactS_DoRothEA;TRED_DoRothEA,DoRothEA:12747840;HTRIdb:12747840,2,A,1,2
P01106,P45973,MYC,CBX5,1,0,0,0,0,0,DoRothEA;ENCODE-proximal;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,DoRothEA:12747840;HTRIdb:12747840,2,A,1,3
P01106,P32239,MYC,CCKBR,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,DoRothEA:12695333;HTRIdb:12695333,2,A,1,2
P01106,P20248,MYC,CCNA2,1,1,0,1,1,0,TFactS_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,0
P01106,P14635,MYC,CCNB1,1,1,0,1,1,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;IntAct_DoRothEA;RegNetwork_DoRothEA;TFactS_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,HTRIdb:12747840,1,A,1,2
P01106,P24385,MYC,CCND1,1,1,1,1,1,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;ReMap_DoRothEA;SIGNOR;TRRUST_DoRothEA,HTRIdb:17881732;SIGNOR:12835716,2,A,2,3
P01106,P30279,MYC,CCND2,1,1,0,1,1,0,RegNetwork_DoRothEA;SIGNOR;TFactS_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,SIGNOR:7526316,1,A,1,1
P01106,P24864,MYC,CCNE1,1,1,0,1,1,0,TFactS_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,0
P01106,P48643,MYC,CCT5,1,1,0,1,1,0,DoRothEA;ENCODE-proximal;HOCOMOCO_DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TFactS_DoRothEA;TRED_DoRothEA,DoRothEA:12747840;HTRIdb:12747840,2,A,1,3
P01106,P08962,MYC,CD63,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;JASPAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,DoRothEA:12695333;HTRIdb:12695333,2,A,1,2
P01106,P40259,MYC,CD79B,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,DoRothEA:12695333;HTRIdb:12695333,2,A,1,2
P01106,P30304,MYC,CDC25A,1,1,0,1,1,0,DoRothEA-reviews_DoRothEA;RegNetwork_DoRothEA;SIGNOR;TRED_DoRothEA,SIGNOR:11154267,2,A,1,1
P01106,P30307,MYC,CDC25C,1,1,0,1,1,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TFactS_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,HTRIdb:12747840,1,A,1,2
P01106,P11802,MYC,CDK4,1,1,0,1,1,0,DoRothEA;ENCODE-proximal;FANTOM4_DoRothEA;HTRIdb;HTRIdb_DoRothEA;IntAct_DoRothEA;PAZAR;PAZAR_DoRothEA;RegNetwork_DoRothEA;SIGNOR;TFactS_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,HTRIdb:15208653;HTRIdb:18414489;PAZAR:10688915;SIGNOR:12835716,4,A,4,5
